,employee,companyAlias,commentId,comment,likes,dislikes,commentDate,uid,comid
4609,152,56aec740f1ef260003e307d6,56f252533f618b0003fb13a9,******************************************************************************,3.0,0.0,2016-03-23 08:22:10,11_152,11
4610,214,56aec740f1ef260003e307d6,56f23ba73f618b0003fb1398,*************************************,4.0,0.0,2016-03-23 06:45:59,11_214,11
4612,32,56aec740f1ef260003e307d6,56f1743f7a13430003bfc2ea,**********************,2.0,1.0,2016-03-22 16:35:09,11_32,11
4613,212,56aec740f1ef260003e307d6,56f151787a13430003bfc2e4,*********************************,4.0,1.0,2016-03-22 14:06:48,11_212,11
4614,139,56aec740f1ef260003e307d6,56f128407a13430003bfc2d1,***************,1.0,1.0,2016-03-22 11:10:48,11_139,11
4615,124,56aec740f1ef260003e307d6,56f112287a13430003bfc2cd,*********************************************************,7.0,2.0,2016-03-22 09:35:59,11_124,11
4617,152,56aec740f1ef260003e307d6,56f0fb1b7a13430003bfc2b9,************************************,11.0,0.0,2016-03-22 07:57:42,11_152,11
4618,18,56aec740f1ef260003e307d6,56f0f7c47a13430003bfc2b6,*******************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,20.0,0.0,2016-03-22 07:42:09,11_18,11
4619,214,56aec740f1ef260003e307d6,56f0f0347a13430003bfc2ad,****************************************************************,4.0,0.0,2016-03-22 07:11:47,11_214,11
4620,32,56aec740f1ef260003e307d6,56f04b43b2961a0003c73b3c,*****************************************************************************,14.0,0.0,2016-03-21 19:28:02,11_32,11
4621,213,56aec740f1ef260003e307d6,56f03a11b2961a0003c73b39,**************************************,5.0,1.0,2016-03-21 18:17:35,11_213,11
4625,206,56aec740f1ef260003e307d6,56f00303b2961a0003c73b25,************************************************************************************************************,7.0,2.0,2016-03-21 14:20:04,11_206,11
4626,124,56aec740f1ef260003e307d6,56efe671b2961a0003c73b23,***********,1.0,0.0,2016-03-21 12:17:45,11_124,11
4627,13,56aec740f1ef260003e307d6,56efe26db2961a0003c73b22,**************************************************,5.0,1.0,2016-03-21 12:00:10,11_13,11
4630,2,56aec740f1ef260003e307d6,56efc6d9b2961a0003c73b14,**********************************************,0.0,6.0,2016-03-21 10:02:27,11_2,11
4631,10,56aec740f1ef260003e307d6,56efc6d6b2961a0003c73b13,************************************************************************************,0.0,9.0,2016-03-21 10:02:16,11_10,11
4632,152,56aec740f1ef260003e307d6,56efb0a3b2961a0003c73b08,************************,9.0,0.0,2016-03-21 08:16:14,11_152,11
4633,18,56aec740f1ef260003e307d6,56ef9f20b2961a0003c73af8,*****************************,1.0,1.0,2016-03-21 07:13:26,11_18,11
4634,34,56aec740f1ef260003e307d6,56ef988eb2961a0003c73af2,**********************,6.0,0.0,2016-03-21 06:45:25,11_34,11
4637,103,56aec740f1ef260003e307d6,56ed3e133553eb0003f24575,******************************************************************************,5.0,0.0,2016-03-19 11:54:58,11_103,11
4638,196,56aec740f1ef260003e307d6,56ed07003553eb0003f2456b,******************************************************************************************,5.0,0.0,2016-03-19 07:59:59,11_196,11
4639,214,56aec740f1ef260003e307d6,56ed04f33553eb0003f2456a,******,0.0,0.0,2016-03-19 07:51:14,11_214,11
4640,209,56aec740f1ef260003e307d6,56ed003e3553eb0003f24569,********************************************************************************************************************************************************************,13.0,0.0,2016-03-19 07:31:09,11_209,11
4642,24,56aec740f1ef260003e307d6,56ec9a2c3553eb0003f24563,***************************************************************************************************************,12.0,0.0,2016-03-19 00:15:38,11_24,11
4645,206,56aec740f1ef260003e307d6,56ec3f847bae5c0003ce2905,**********************,0.0,0.0,2016-03-18 17:49:07,11_206,11
4646,213,56aec740f1ef260003e307d6,56ec3dc37bae5c0003ce2904,***,0.0,0.0,2016-03-18 17:44:07,11_213,11
4647,183,56aec740f1ef260003e307d6,56ec28087bae5c0003ce2900,********************,3.0,0.0,2016-03-18 16:08:40,11_183,11
4648,32,56aec740f1ef260003e307d6,56ec1d177bae5c0003ce28fe,****************,1.0,0.0,2016-03-18 15:21:58,11_32,11
4649,69,56aec740f1ef260003e307d6,56ec09ff7bae5c0003ce28f0,**************************************************************************************************************************************************************************************************************************************************,7.0,0.0,2016-03-18 14:00:29,11_69,11
4652,19,56aec740f1ef260003e307d6,56ebec897bae5c0003ce28d7,******************************************************************************************,1.0,0.0,2016-03-18 11:54:03,11_19,11
4653,89,56aec740f1ef260003e307d6,56ebd85c7bae5c0003ce28bd,**********************,3.0,0.0,2016-03-18 10:28:06,11_89,11
4655,18,56aec740f1ef260003e307d6,56ebcedb7bae5c0003ce28b5,************************************,1.0,0.0,2016-03-18 09:48:01,11_18,11
4657,152,56aec740f1ef260003e307d6,56ebc4367bae5c0003ce28a8,***********,4.0,0.0,2016-03-18 09:02:37,11_152,11
4658,33,56aec740f1ef260003e307d6,56ebc0867bae5c0003ce28a4,**************************************************************,5.0,0.0,2016-03-18 08:47:00,11_33,11
4659,122,56aec740f1ef260003e307d6,56ebbd927bae5c0003ce28a3,****************,2.0,0.0,2016-03-18 08:34:25,11_122,11
4660,124,56aec740f1ef260003e307d6,56ebbb817bae5c0003ce28a0,************,2.0,0.0,2016-03-18 08:25:27,11_124,11
4661,114,56aec740f1ef260003e307d6,56ebbb937bae5c0003ce28a1,**************************************************************************************,3.0,0.0,2016-03-18 08:25:19,11_114,11
4662,172,56aec740f1ef260003e307d6,56ebb6127bae5c0003ce2894,******************,3.0,0.0,2016-03-18 08:02:25,11_172,11
4665,139,56aec740f1ef260003e307d6,56ebb2237bae5c0003ce2886,**********,1.0,0.0,2016-03-18 07:45:31,11_139,11
4667,103,56aec740f1ef260003e307d6,56eba8477bae5c0003ce2875,*********************************************,4.0,0.0,2016-03-18 07:03:33,11_103,11
4668,101,56aec740f1ef260003e307d6,56eb90757bae5c0003ce286e,***********,2.0,0.0,2016-03-18 05:21:54,11_101,11
4671,95,56aec740f1ef260003e307d6,56eb082cae774f000359f3f1,**************,2.0,0.0,2016-03-17 19:40:26,11_95,11
4672,28,56aec740f1ef260003e307d6,56eaf04aae774f000359f3ef,****************,7.0,0.0,2016-03-17 17:58:31,11_28,11
4676,51,56aec740f1ef260003e307d6,56eac887ae774f000359f3dc,*******************************************,8.0,0.0,2016-03-17 15:08:54,11_51,11
4678,59,56aec740f1ef260003e307d6,56eabd08ae774f000359f3d6,*********************************************,8.0,0.0,2016-03-17 14:19:50,11_59,11
4679,212,56aec740f1ef260003e307d6,56eabcdfae774f000359f3d5,*********************,7.0,0.0,2016-03-17 14:19:11,11_212,11
4680,213,56aec740f1ef260003e307d6,56eab2a2ae774f000359f3d4,******************************,6.0,0.0,2016-03-17 13:38:09,11_213,11
4681,209,56aec740f1ef260003e307d6,56eaafc8ae774f000359f3d3,*************************************************************************************************************************,12.0,0.0,2016-03-17 13:23:16,11_209,11
4682,206,56aec740f1ef260003e307d6,56eaac57ae774f000359f3d2,****************************,12.0,2.0,2016-03-17 13:08:55,11_206,11
4683,33,56aec740f1ef260003e307d6,56eaa61aae774f000359f3d0,***************************************,14.0,0.0,2016-03-17 12:41:55,11_33,11
4686,19,56aec740f1ef260003e307d6,56ea9cc4ae774f000359f3c9,****************************************************************************************,10.0,0.0,2016-03-17 12:01:51,11_19,11
4688,114,56aec740f1ef260003e307d6,56ea78a3ae774f000359f3a5,*********,1.0,1.0,2016-03-17 09:27:54,11_114,11
4692,34,56aec740f1ef260003e307d6,56ea651dae774f000359f397,*************************************,2.0,0.0,2016-03-17 08:04:37,11_34,11
4693,152,56aec740f1ef260003e307d6,56ea62ddae774f000359f396,****************************************************************,9.0,0.0,2016-03-17 07:55:06,11_152,11
4695,18,56aec740f1ef260003e307d6,56ea6034ae774f000359f394,******************************************************************************************************,2.0,0.0,2016-03-17 07:43:21,11_18,11
4696,124,56aec740f1ef260003e307d6,56ea5eaeae774f000359f392,***************************************************,2.0,6.0,2016-03-17 07:37:00,11_124,11
4700,28,56aec740f1ef260003e307d6,56e99e625e698100039ac86e,********************,5.0,0.0,2016-03-16 17:56:47,11_28,11
4701,213,56aec740f1ef260003e307d6,56e9980e5e698100039ac86a,**********************************************,6.0,0.0,2016-03-16 17:32:31,11_213,11
4702,33,56aec740f1ef260003e307d6,56e960505e698100039ac85a,********************************************************,12.0,0.0,2016-03-16 13:32:00,11_33,11
4705,209,56aec740f1ef260003e307d6,56e933805e698100039ac84d,**********,2.0,0.0,2016-03-16 10:20:47,11_209,11
4706,152,56aec740f1ef260003e307d6,56e91e935e698100039ac823,***********************************************************************************************************************,11.0,0.0,2016-03-16 08:50:28,11_152,11
4707,24,56aec740f1ef260003e307d6,56e91aa95e698100039ac820,**********************************************************************************************,8.0,0.0,2016-03-16 08:34:46,11_24,11
4710,18,56aec740f1ef260003e307d6,56e918c05e698100039ac81d,*********************************,8.0,2.0,2016-03-16 08:26:27,11_18,11
4711,19,56aec740f1ef260003e307d6,56e917305e698100039ac81c,*******************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,8.0,7.0,2016-03-16 08:17:02,11_19,11
4712,124,56aec740f1ef260003e307d6,56e9106d5e698100039ac816,**************************,0.0,3.0,2016-03-16 07:49:51,11_124,11
4713,32,56aec740f1ef260003e307d6,56e905305e698100039ac814,************************,1.0,0.0,2016-03-16 07:03:11,11_32,11
4714,28,56aec740f1ef260003e307d6,56e867ef5e698100039ac80f,*******************************************************************,9.0,0.0,2016-03-15 19:52:11,11_28,11
4715,164,56aec740f1ef260003e307d6,56e858ab4a4188000321e569,********************,5.0,1.0,2016-03-15 18:47:07,11_164,11
4717,19,56aec740f1ef260003e307d6,56e828164a4188000321e55f,**********************************************************************************************************************************************************************************,16.0,0.0,2016-03-15 15:18:37,11_19,11
4720,18,56aec740f1ef260003e307d6,56e819b64a4188000321e557,**************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************************,10.0,1.0,2016-03-15 14:16:38,11_18,11
4721,209,56aec740f1ef260003e307d6,56e815774a4188000321e556,***************************************************************************************************************************************************,9.0,0.0,2016-03-15 14:00:21,11_209,11
4722,59,56aec740f1ef260003e307d6,56e8023e4a4188000321e552,***********************************************************,4.0,0.0,2016-03-15 12:38:21,11_59,11
4723,114,56aec740f1ef260003e307d6,56e7efdc4a4188000321e54f,******************************************************************************************************************************************************************************************************************************,4.0,10.0,2016-03-15 11:18:06,11_114,11
4725,33,56aec740f1ef260003e307d6,56e7db704a4188000321e544,********************************************************************,9.0,0.0,2016-03-15 09:52:47,11_33,11
4726,201,56aec740f1ef260003e307d6,56e7ceae4a4188000321e53c,********************************************,4.0,1.0,2016-03-15 08:57:59,11_201,11
4727,24,56aec740f1ef260003e307d6,56e7b6634a4188000321e533,*********************************************************,12.0,2.0,2016-03-15 07:14:41,11_24,11
